Aged,Married,TotalDependents,ServiceSpan,MobileService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,QuarterlyPayment,GrandPayment,sex_Male,4GService_Satellite Broadband,4GService_Wifi Broadband,SettlementProcess_Card,SettlementProcess_Check,SettlementProcess_Electronic
0,0,0,0.054794521,0,0,0,0,0,0.310073459,0.017442546,0,0,0,0,1,0
0,0,0,0.315068493,1,0,0,0,1,0.713416145,0.257658572,0,0,1,0,0,1
0,0,0,0.095890411,1,1,0,0,0,0.412219648,0.056190876,1,1,0,0,0,1
0,1,0,0.917808219,1,0,1,1,1,0.704280152,0.706000904,0,1,0,0,0,0
0,1,0,0.643835616,1,0,1,0,0,0.65260253,0.468234585,0,1,0,0,0,0
0,0,0,0.01369863,1,0,0,0,0,0.521679726,0.017505176,0,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0.563121515,0.008607942,0,0,0,0,0,1
0,1,0,0.205479452,1,0,1,0,1,0.174521429,0.07452675,0,0,0,1,0,0
1,0,0,0.630136986,1,1,0,1,0,0.766749661,0.504950878,1,1,0,0,0,1
0,1,0,0.97260274,1,0,1,1,0,0.895398289,0.885403991,0,1,0,1,0,0
0,1,1,0.328767123,1,0,0,0,0,0.019210309,0.052046263,0,0,1,0,1,0
0,1,1,0.767123288,1,1,1,1,1,0.620724994,0.531693104,1,0,0,1,0,0
1,1,0,0.95890411,1,0,0,0,0,0.022296388,0.168507998,1,1,0,1,0,0
0,0,0,0.534246575,1,0,0,1,0,0.794935495,0.455890038,0,0,0,0,0,0
0,1,1,0.945205479,0,1,1,1,0,0.952695443,0.882509461,1,0,1,0,0,0
0,1,1,0.082191781,1,0,0,0,0,0.107336697,0.017566099,1,0,1,0,1,0
0,0,0,0.01369863,1,0,0,0,0,0.659962849,0.009933133,1,0,1,0,0,1
0,1,0,0.917808219,1,1,1,0,1,0.518848841,0.545929273,0,1,0,0,0,0
0,1,1,0.726027397,1,0,0,1,0,0.595655457,0.502244754,0,0,0,0,0,0
0,0,0,0.109589041,1,1,0,0,0,0.818774994,0.112402533,1,1,0,0,0,1
0,1,1,0.123287671,1,1,0,0,0,0.368094618,0.055635572,1,0,1,0,1,0
0,0,0,0.02739726,1,1,0,0,0,0.682375332,0.028363473,1,0,1,0,1,0
0,1,0,0.397260274,1,0,0,1,0,0.725535566,0.322875579,1,0,0,1,0,0
0,1,1,0.438356164,1,0,0,0,0,0.68188582,0.313564924,1,1,0,0,0,1
0,1,1,0.342465753,1,0,0,0,1,0.083970354,0.063035169,0,0,1,0,0,0
0,1,1,0.684931507,1,0,0,1,0,0.646407292,0.495212679,1,0,1,0,0,0
0,0,0,0.178082192,1,0,0,0,0,0.061557099,0.034705243,1,1,0,0,0,1
0,1,1,0.890410959,1,1,1,1,1,0.898298374,0.844827478,0,1,0,0,0,1
0,1,1,0.657534247,1,0,0,0,0,0.041211671,0.107276875,0,0,1,0,0,0
1,0,0,0.164383562,1,0,1,0,1,0.781847694,0.138376919,0,1,0,0,0,1
0,1,0,0.328767123,1,0,1,0,1,0.566299836,0.207007848,0,0,0,0,0,1
1,1,0,0.767123288,0,0,0,0,0,0.779403083,0.628503955,1,1,0,0,0,0
0,1,0,0.04109589,1,0,0,0,0,0.311536549,0.023390308,1,0,1,0,0,1
0,0,0,0.438356164,1,0,0,0,0,0.511050409,0.249922777,1,0,0,0,0,1
1,1,0,0.726027397,1,0,0,0,0,0.007594571,0.118944645,1,0,1,0,1,0
0,1,1,0.630136986,1,0,1,1,0,0.718015461,0.48795888,1,1,0,0,0,0
0,1,1,0.890410959,1,1,1,0,0,0.62379072,0.621590674,1,0,1,1,0,0
1,0,0,0.095890411,1,0,0,1,1,0.323044416,0.051781989,1,1,0,0,1,0
0,0,0,0.02739726,1,0,0,0,1,0.024682764,0.00459112,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0.080166717,0.002849975,0,1,0,0,1,0
0,1,0,1,1,1,1,1,0,0.976508688,0.982149593,1,0,0,1,0,0
0,1,1,0.945205479,1,0,0,0,1,0.083712356,0.194294109,0,0,1,0,0,0
0,0,0,0.534246575,1,1,1,0,0,0.50575436,0.314546711,0,0,0,0,0,1
0,0,0,0.904109589,1,1,1,1,0,0.933656819,0.849861325,0,0,0,0,0,0
1,0,0,0.890410959,1,0,0,0,1,0.035312825,0.137895556,0,0,0,0,0,0
0,0,0,0.054794521,1,0,0,0,1,0.271078602,0.020076721,0,0,1,0,0,1
0,0,0,0.02739726,0,1,0,0,1,0.370698669,0.025557812,1,0,0,0,0,1
0,0,0,0.054794521,1,0,0,0,0,0.029536367,0.008103181,0,0,1,0,1,0
0,1,0,0.95890411,1,1,0,1,0,0.664443863,0.656988726,0,1,0,0,0,0
0,0,0,0.315068493,1,0,0,1,0,0.595741428,0.205488818,1,0,0,0,1,0
0,0,0,0,1,0,0,0,1,0.627116041,0.009524297,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0.023440956,0.002390629,1,0,0,0,1,0
0,0,0,0.04109589,1,0,0,0,0,0.529337553,0.016688369,1,0,0,0,0,1
0,1,0,0.561643836,1,0,0,1,1,0.524193505,0.336448381,1,0,0,1,0,0
0,1,1,0.931506849,1,0,0,0,0,0.053013914,0.162660553,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0.049873064,0.002389626,0,0,1,0,1,0
0,1,1,0.767123288,1,1,0,1,1,0.398799661,0.35062651,1,1,0,0,0,0
0,0,0,0.123287671,0,0,0,0,1,0.016122768,0.018995711,1,0,1,0,1,0
0,0,0,0.698630137,1,0,0,0,1,0.016381827,0.118072918,1,0,1,1,0,0
1,0,0,0.315068493,1,0,0,0,1,0.041463363,0.047934641,0,0,0,0,1,0
1,0,0,0.493150685,1,0,1,0,1,0.817226622,0.402493156,1,1,0,0,0,1
1,1,0,0.589041096,1,0,0,1,0,0.743935522,0.455157566,0,0,1,0,0,1
0,0,0,0.02739726,1,0,1,0,0,0.709300915,0.022333262,1,1,0,0,0,1
0,1,0,0.890410959,1,0,1,0,1,0.852994882,0.798667621,0,0,1,0,0,1
0,0,0,0.232876712,1,1,1,0,1,0.179041707,0.06345302,1,0,0,0,1,0
0,0,0,0.068493151,1,0,0,0,1,0.508141386,0.056527611,1,1,0,0,0,0
0,0,0,0.287671233,0,0,0,1,1,0.19145733,0.089826858,1,0,1,0,1,0
0,0,0,0.068493151,0,1,1,0,0,0.38111405,0.031668168,1,0,0,0,1,0
0,1,1,0.698630137,1,1,1,0,0,0.313119084,0.287482113,1,1,0,0,0,0
0,0,0,0.123287671,1,1,1,0,0,0.787739671,0.122838606,0,1,0,0,0,1
1,1,0,0.02739726,1,0,0,0,1,0.557359309,0.008700872,0,1,0,0,0,1
0,1,0,0.712328767,1,0,0,1,0,0.76963836,0.585728382,1,0,1,1,0,0
0,0,1,0.945205479,1,1,1,1,1,0.579431425,0.635929535,0,1,0,1,0,0
0,1,0,0.164383562,1,0,0,0,0,0.572739989,0.095398678,0,0,1,0,0,1
0,0,0,0.315068493,1,1,0,0,1,0.295519947,0.139453965,1,1,0,0,0,0
0,1,1,0.945205479,1,1,1,1,0,0.68109806,0.713332827,0,1,0,0,0,0
0,1,0,0.410958904,1,0,0,0,0,0.015226053,0.073999973,1,0,0,0,0,0
0,1,0,0.465753425,1,1,1,0,0,0.423821273,0.245437623,1,0,0,0,1,0
0,1,1,0.410958904,1,0,0,1,0,0.614287991,0.284567516,0,0,1,0,0,0
1,0,0,0.726027397,1,0,0,0,0,0.320062867,0.293761819,1,0,0,0,0,1
1,1,0,0.945205479,1,0,0,0,0,0.721453926,0.707199478,0,0,1,0,0,1
0,1,1,0.397260274,1,0,1,1,0,0.58040766,0.236969511,0,0,0,0,1,0
0,0,0,0.095890411,1,1,0,1,1,0.374872148,0.051641749,0,1,0,0,0,0
0,0,0,0.876712329,1,0,1,1,1,0.701414808,0.669923838,1,0,1,1,0,0
1,0,0,0.219178082,1,0,0,0,0,0.540133311,0.145309665,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0.027004856,0.001991281,0,1,0,0,1,0
0,0,0,0.02739726,1,0,0,0,0,0.614345245,0.034994891,1,1,0,0,0,1
0,0,0,0.095890411,1,0,0,0,0,0.077657978,0.02176031,0,1,0,0,0,0
0,0,0,0.136986301,0,0,0,0,1,0.264839532,0.054490095,0,0,1,0,1,0
1,1,0,0.397260274,1,0,0,1,0,0.82793923,0.336005636,0,1,0,0,0,1
0,1,1,0.260273973,1,0,0,0,1,0.026219723,0.044737383,1,0,1,0,1,0
0,0,0,0.02739726,1,1,0,1,0,0.52208346,0.024758989,1,1,0,0,1,0
0,1,1,0.342465753,1,0,1,0,1,0.337905909,0.148076861,0,0,1,0,1,0
0,0,1,0,0,0,0,0,1,0.552263615,0.008573112,0,0,0,0,0,1
0,1,1,0.739726027,1,0,1,1,0,0.291525313,0.279098879,1,0,1,1,0,0
0,1,0,0.821917808,1,1,0,1,0,0.762469918,0.646170448,0,1,0,0,0,1
1,0,0,0.04109589,1,0,0,0,0,0.384581278,0.013796702,1,1,0,1,0,0
0,1,1,0.739726027,1,0,1,1,0,0.888746242,0.683279695,0,0,0,0,0,0
0,0,0,0.150684932,1,0,0,1,0,0.184895015,0.043010407,1,1,0,0,0,1
0,1,1,0.232876712,1,0,0,0,0,0.652725775,0.167146296,0,1,0,0,0,1
0,1,1,0.506849315,1,0,1,0,1,0.768860915,0.40691091,1,1,0,0,0,1
1,0,0,0.095890411,1,0,1,0,1,0.807653842,0.10576822,0,0,1,0,0,1
1,1,0,0.95890411,0,1,0,0,0,0.667930657,0.666063116,1,0,0,1,0,0
1,1,0,0.356164384,1,0,0,0,0,0.517545894,0.223722596,0,1,0,0,0,1
0,0,1,0.260273973,1,0,0,1,1,0.317320684,0.109890897,0,1,0,0,1,0
1,1,0,0.109589041,1,0,0,0,0,0.680080398,0.098790024,1,1,0,0,0,1
0,1,1,0.630136986,1,1,0,0,1,0.837905592,0.575459836,1,1,0,1,0,0
0,1,0,0.97260274,1,1,1,0,0,0.844545712,0.868548005,1,1,0,0,0,1
1,1,0,0.01369863,1,0,0,0,0,0.326541263,0.013251901,1,0,0,1,0,0
0,1,0,0.671232877,1,0,0,0,1,0.749538236,0.553992449,0,1,0,0,0,1
0,0,0,0.315068493,1,0,0,0,0,0.655168806,0.24020771,0,0,1,0,1,0
0,1,1,0.835616438,1,1,1,1,0,0.533035131,0.516875232,1,0,0,1,0,0
0,0,0,0.863013699,1,1,0,0,0,0.55903473,0.540838843,0,0,1,1,0,0
0,0,0,0.479452055,1,1,1,1,0,0.57865128,0.300264603,0,1,0,0,1,0
0,1,1,0.506849315,1,0,1,1,0,0.629413526,0.357610536,1,0,0,0,0,0
0,1,0,0.780821918,1,1,0,0,0,0.46519729,0.436379899,0,0,1,1,0,0
1,1,1,0.95890411,1,1,1,1,1,0.709136138,0.773370705,1,0,1,0,0,0
0,1,1,0.410958904,1,0,1,0,0,0.666166031,0.292069041,0,1,0,0,0,1
0,1,0,0.95890411,1,1,0,1,1,0.69823609,0.689239683,0,0,1,1,0,0
0,0,0,0.835616438,1,1,1,1,1,0.52122754,0.51581566,1,1,0,0,0,0
0,1,1,0.98630137,1,1,1,1,1,0.720837543,0.741596641,0,0,0,1,0,0
0,0,0,0.068493151,1,0,0,0,1,0.040995455,0.012928116,1,0,0,0,0,1
0,0,0,0.246575342,1,0,1,1,0,0.772680948,0.193344558,1,1,0,0,0,0
0,0,0,0.01369863,1,0,0,0,0,0.044663157,0.005485641,0,0,1,0,1,0
0,1,0,0.98630137,1,0,1,0,0,0.842447398,0.860136502,0,1,0,0,0,0
1,1,1,0.890410959,1,0,1,0,1,0.847771489,0.793315031,1,1,0,0,0,1
0,1,1,0.246575342,1,0,0,0,0,0.080754044,0.05620669,1,0,1,0,1,0
0,0,0,0.01369863,1,0,0,0,1,0.522897153,0.008110785,0,0,1,0,0,1
1,0,0,0.794520548,1,1,1,0,0,0.690915475,0.632797224,0,1,0,0,0,1
0,0,0,0.260273973,1,0,0,1,0,0.573985655,0.158319784,1,0,1,0,0,0
0,1,1,0.753424658,0,0,0,0,1,0.013809043,0.118274703,0,0,1,0,1,0
0,1,1,0.95890411,1,0,0,0,0,0.083340663,0.214156473,1,0,1,1,0,0
1,0,0,0.465753425,1,1,1,0,0,0.890380201,0.429129294,0,1,0,0,0,1
0,1,0,0.95890411,1,1,1,1,0,0.639272027,0.68212175,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0.044271125,0.002381014,0,0,0,0,1,0
0,1,0,0.849315068,1,0,0,1,0,0.827573749,0.735041302,0,0,1,0,0,0
0,0,0,0.246575342,1,0,0,0,1,0.679998985,0.176530756,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,0.078135294,0.002853525,0,0,1,0,1,0
0,1,0,0.97260274,1,1,1,1,0,0.973887824,1,1,1,0,0,0,0
0,0,0,0.136986301,1,0,0,0,0,0.047202931,0.02655112,0,1,0,0,1,0
0,0,0,0.109589041,1,0,1,1,0,0.44214551,0.048306596,0,0,1,0,0,0
1,0,0,0.356164384,1,0,1,1,0,0.829703499,0.332843689,0,0,0,0,0,1
0,0,0,0.01369863,1,0,0,0,1,0.272258907,0.005127067,0,0,0,0,0,1
0,0,0,0.684931507,1,0,0,0,1,0.072808607,0.148397239,0,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0.039889693,0.002298232,1,0,1,0,0,0
0,1,1,0.657534247,1,0,0,0,1,0.041952119,0.100740432,0,1,0,1,0,0
0,1,1,0.739726027,1,0,0,0,1,0.035199532,0.125893168,0,0,1,0,0,0
0,0,0,0.739726027,1,0,0,0,1,0.079494804,0.166246794,1,1,0,0,0,0
0,0,0,0.712328767,1,1,0,1,1,0.274869486,0.251421131,1,0,1,1,0,0
0,0,0,0.273972603,1,0,0,1,1,0.794709958,0.225259864,1,0,1,0,0,0
0,0,0,0.534246575,1,1,1,0,0,0.446490506,0.28926048,0,0,0,1,0,0
0,1,1,0.082191781,1,0,0,0,1,0.018388039,0.018478713,1,0,1,0,0,0
0,0,0,0.136986301,1,0,0,0,0,0.039963559,0.026427823,1,0,1,0,1,0
0,1,0,0.945205479,0,0,1,1,1,0.564915258,0.606145871,0,1,0,1,0,0
0,1,1,0.97260274,1,0,0,0,1,0.088137625,0.197629579,1,0,1,0,1,0
0,0,0,0.315068493,1,0,1,1,0,0.757518918,0.240059477,1,1,0,1,0,0
0,0,1,0.082191781,1,0,1,0,1,0.753714402,0.066503296,0,0,1,0,1,0
1,1,0,0.520547945,1,0,0,0,1,0.389804291,0.262652812,0,1,0,0,0,1
1,0,0,0.02739726,0,0,0,0,0,0.018275825,0.010704739,0,0,0,0,1,0
0,0,0,0.04109589,1,0,0,0,0,0.018725055,0.009146272,0,0,0,0,1,0
0,1,1,0.082191781,1,0,0,0,0,0.041816817,0.013100754,1,0,1,0,1,0
1,0,0,0.876712329,1,1,1,1,1,0.635743017,0.603737247,0,1,0,0,0,0
0,0,0,0.150684932,1,0,0,0,0,0.080023259,0.038276764,1,0,1,0,0,0
1,1,0,0.945205479,1,1,1,1,0,0.683609844,0.726060222,1,0,1,1,0,0
0,0,0,0.02739726,1,0,1,0,1,0.748827545,0.02044447,1,0,1,0,0,1
1,1,0,0.02739726,1,0,0,0,0,0.173304972,0.010947685,0,0,0,0,1,0
0,0,0,0.02739726,1,0,0,0,0,0.342114238,0.017878534,0,0,1,0,0,1
0,0,0,0.02739726,1,0,0,0,1,0.035469703,0.002594993,0,0,1,0,0,1
0,1,1,0.561643836,1,0,0,0,0,0.391864664,0.287845084,0,0,1,0,0,1
0,0,0,0.630136986,0,0,1,1,0,0.846920022,0.569803893,0,0,0,0,0,1
0,1,0,0.945205479,1,0,1,0,1,0.827475262,0.813967068,0,0,1,0,0,1
0,1,0,0.97260274,0,1,1,1,0,0.668759556,0.694664704,1,1,0,0,1,0
0,0,0,0.520547945,1,0,0,0,0,0.044156373,0.087855298,1,0,1,1,0,0
0,1,0,0.98630137,1,0,0,0,1,0.070855032,0.193599694,1,0,0,1,0,0
0,1,1,0.150684932,1,0,0,0,0,0.04711463,0.028629979,0,0,0,0,0,0
1,0,0,0.01369863,1,0,0,0,1,0.085682314,0.002883076,1,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0.384952743,0.006435727,1,0,1,1,0,0
0,0,0,0.356164384,1,0,1,0,1,0.420425687,0.18950552,1,0,1,0,0,0
0,0,0,0.178082192,1,0,1,1,0,0.379597199,0.089009599,1,1,0,0,0,1
0,1,1,0.917808219,1,1,1,1,0,0.497441644,0.53575159,0,1,0,1,0,0
1,1,0,0.95890411,1,0,0,0,0,0.578770214,0.623036253,0,0,1,1,0,0
0,1,1,0.232876712,1,0,0,0,1,0.072053983,0.050157221,0,0,1,0,1,0
0,1,0,0.904109589,1,1,0,1,1,0.371786922,0.442997392,1,0,1,0,0,0
1,1,1,0.369863014,1,0,0,0,1,0.200345247,0.112222763,1,1,0,0,0,1
0,1,1,0.575342466,1,0,1,0,0,0.796993198,0.484706096,0,1,0,0,0,0
0,1,1,0.657534247,1,1,1,0,1,0.419385366,0.318656191,1,0,1,1,0,0
0,0,0,0.095890411,1,1,0,0,1,0.554801433,0.081109708,0,0,1,0,0,1
0,0,0,0.095890411,1,0,0,0,1,0.013758129,0.016042232,0,0,1,0,0,0
0,1,0,0.452054795,1,1,1,1,1,0.40793113,0.232410988,0,1,0,0,0,0
0,0,1,0.479452055,1,1,0,0,1,0.843231619,0.399811902,0,0,1,0,0,1
0,1,0,0.712328767,1,0,1,0,0,0.851555642,0.647696488,0,1,0,0,0,1
0,1,1,0.589041096,1,0,1,0,1,0.286291401,0.236174387,1,0,1,1,0,0
1,0,0,0.219178082,1,0,0,0,1,0.616622605,0.140331793,1,0,1,0,0,1
0,0,0,0.438356164,1,0,0,0,0,0.094444848,0.113038535,1,1,0,0,0,0
0,1,0,0.095890411,1,0,1,0,0,0.520501068,0.0752868,0,0,1,1,0,0
0,0,0,0.01369863,1,0,0,0,0,0.258889544,0.005290968,0,1,0,0,1,0
0,0,1,0.205479452,1,1,1,0,0,0.469821277,0.109515379,1,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0.721427021,0.01021242,0,1,0,0,0,1
0,1,0,0.917808219,1,0,1,0,1,0.83966871,0.821403031,1,1,0,1,0,0
0,1,1,0.424657534,1,0,1,0,0,0.754174215,0.359899987,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0.523011043,0.008089576,0,0,1,0,1,0
1,0,0,0.534246575,1,0,0,0,1,0.755403927,0.432860102,0,0,0,0,0,0
0,0,0,0.082191781,1,0,0,0,0,0.772596055,0.059195078,1,1,0,0,0,1
1,1,0,0.767123288,1,0,1,1,1,0.704526532,0.553202926,0,0,1,1,0,0
0,1,0,0.04109589,1,0,0,0,0,0.521516347,0.016357366,0,0,0,0,0,1
0,0,0,0.561643836,1,0,0,0,0,0.583990757,0.38744131,0,1,0,0,0,1
0,1,1,0.794520548,0,1,1,0,0,0.323604025,0.336301786,0,1,0,0,1,0
0,0,0,0.890410959,1,0,0,0,0,0.033772688,0.144569933,0,0,0,0,0,0
0,0,0,0.356164384,1,0,0,1,1,0.371054233,0.173340627,0,0,1,1,0,0
0,0,1,0.054794521,0,0,0,0,0,0.032984533,0.011853061,0,0,1,0,1,0
0,0,0,0.931506849,1,0,1,1,0,0.903521613,0.826052006,1,1,0,0,0,1
0,1,0,0.657534247,0,0,0,0,1,0.095297846,0.144299263,1,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0.307413452,0.005910799,1,1,0,0,0,1
0,0,0,0.917808219,1,1,1,1,1,0.695626945,0.679551582,0,1,0,0,0,0
0,1,1,0.671232877,1,0,1,1,0,0.875344005,0.609661899,1,0,0,0,0,0
0,0,1,0.068493151,1,0,0,0,0,0.086129096,0.021380118,1,0,1,0,1,0
1,0,0,0.356164384,1,0,1,0,1,0.879196108,0.363082318,0,0,1,0,0,1
0,1,0,0.876712329,1,0,0,0,1,0.764321103,0.703288385,1,1,0,0,0,1
0,0,0,0.150684932,1,0,0,1,1,0.517709215,0.095615597,0,1,0,0,1,0
0,0,1,0.02739726,1,0,0,0,1,0.266139239,0.005195285,1,1,0,0,0,1
0,0,0,0.369863014,1,0,0,1,0,0.121409238,0.09337235,1,1,0,1,0,0
0,0,0,0.205479452,1,0,1,0,1,0.503898233,0.139681211,1,0,0,0,0,0
0,1,1,0,1,0,0,0,0,0.021443846,0.002663103,0,0,1,0,1,0
0,1,0,0.863013699,1,0,0,0,1,0.735568469,0.683844731,0,1,0,0,0,0
0,0,0,0.164383562,1,0,0,1,0,0.319709968,0.068413072,1,0,1,0,0,0
0,0,0,0.383561644,1,0,0,0,0,0.708830267,0.317447024,1,0,0,0,0,1
0,1,1,0.671232877,1,1,0,0,1,0.214034346,0.23276368,0,0,1,1,0,0
1,0,0,0.02739726,1,0,1,0,0,0.232742056,0.015520718,0,0,1,0,0,1
0,1,1,0.328767123,1,0,0,0,0,0.049233607,0.056571902,0,1,0,1,0,0
0,0,0,0.356164384,1,0,0,0,1,0.779670018,0.298766266,0,1,0,0,0,0
0,0,0,0.506849315,1,0,0,1,1,0.421096554,0.254662808,0,1,0,0,0,1
0,0,1,0.054794521,1,0,0,0,0,0.035662719,0.014124083,1,0,0,1,0,0
0,0,0,0.917808219,1,1,1,1,1,0.546796018,0.574905483,1,0,0,0,0,0
0,0,1,0.02739726,1,0,0,0,0,0.040673296,0.006832172,0,0,1,1,0,0
0,1,0,0,1,0,0,0,0,0.27596497,0.010346928,1,0,0,0,0,1
0,1,0,0.657534247,1,0,0,0,0,0.017866252,0.098724621,1,1,0,0,1,0
0,0,0,0.616438356,0,1,1,1,0,0.245930768,0.215840843,1,0,1,0,1,0
0,0,0,0,1,0,0,0,1,0.081662138,0.003039382,0,0,1,0,0,1
0,0,0,0.02739726,1,0,0,0,0,0.259496543,0.005049864,1,0,1,0,0,1
0,1,1,0.191780822,1,1,0,0,1,0.659783364,0.126095255,1,0,1,0,0,1
0,1,1,0.917808219,1,0,1,1,0,0.635065978,0.644980518,1,1,0,0,0,0
0,1,0,0.98630137,1,1,1,1,1,0.740012323,0.745560834,0,1,0,0,0,0
0,1,1,0.479452055,1,0,0,0,0,0.090044907,0.109511174,1,0,0,1,0,0
0,0,0,0.095890411,1,0,0,0,0,0.038455968,0.015058899,0,0,1,0,0,0
0,1,1,0.02739726,1,0,0,0,0,0.021435646,0.002345399,1,1,0,0,1,0
0,1,0,1,1,0,0,0,0,0.052259607,0.171858084,0,1,0,0,0,0
0,1,0,0.123287671,0,0,0,0,1,0.061510011,0.029923384,0,1,0,0,0,0
1,0,0,0.246575342,1,1,0,0,0,0.716026003,0.191168652,1,0,1,0,0,1
1,1,0,0.068493151,1,0,1,0,0,0.794076475,0.076672775,0,0,1,0,0,1
0,1,1,0.273972603,1,0,1,0,0,0.855624236,0.248684594,0,0,0,0,0,1
0,0,0,0.287671233,1,0,0,0,0,0.030526972,0.050331491,1,0,1,1,0,0
0,1,1,0.136986301,1,0,0,0,1,0.008481584,0.022940366,0,0,1,0,0,0
0,1,0,0.232876712,1,1,0,0,1,0.542112937,0.166151973,1,0,1,0,0,1
1,0,0,0.205479452,0,0,1,0,0,0.858180997,0.176184038,0,0,1,0,0,1
0,1,0,1,1,1,1,1,0,0.791988129,0.807823022,0,0,1,0,0,0
0,0,0,0.369863014,0,0,0,0,0,0.572423614,0.211280599,1,1,0,0,0,0
0,1,1,0.123287671,1,1,0,0,0,0.805932966,0.122364207,1,0,0,0,0,1
1,1,0,0.917808219,1,0,1,0,0,0.745046175,0.734624162,1,1,0,0,0,0
0,1,1,0.931506849,1,1,1,1,0,0.619713822,0.661338279,0,1,0,0,0,0
0,1,1,0.643835616,1,0,0,1,0,0.596040597,0.449474147,0,0,1,0,0,0
0,0,0,0.808219178,1,1,1,1,0,0.912130657,0.791804313,1,0,0,1,0,0
0,0,0,0.534246575,1,0,0,0,0,0.075558723,0.105363352,1,0,1,0,0,1
0,0,0,0.945205479,1,0,0,0,0,0.087795437,0.21373906,0,1,0,1,0,0
0,0,0,0.904109589,1,0,1,1,1,0.352578953,0.411991274,1,0,0,1,0,0
0,0,0,0.205479452,1,0,0,0,0,0.308959616,0.085209718,1,0,0,0,0,1
0,1,0,0.95890411,1,1,1,1,0,0.69594968,0.717248989,1,0,0,0,0,0
0,0,1,0.164383562,1,0,0,0,0,0.670745008,0.102831211,1,0,1,0,0,1
0,0,1,0.342465753,1,0,1,1,1,0.859741381,0.312640403,1,0,0,0,0,1
0,0,0,0.02739726,1,0,0,0,1,0.272373149,0.017011848,1,0,0,0,1,0
0,1,0,0.369863014,1,1,0,1,1,0.821182588,0.308775567,1,1,0,1,0,0
0,0,0,0.01369863,1,0,0,0,0,0.127142146,0.011426552,1,0,1,0,1,0
0,0,0,0.123287671,1,0,0,0,0,0.185207506,0.034233376,0,0,1,1,0,0
0,0,0,0.123287671,1,0,0,0,0,0.672689344,0.096302475,1,1,0,0,0,0
0,1,1,0.315068493,1,0,0,0,0,0.039816751,0.056977325,1,0,0,0,1,0
0,0,0,0.02739726,1,0,0,0,0,0.606254155,0.009107033,0,1,0,0,0,1
0,0,0,0.808219178,1,0,0,0,1,0.717904016,0.627562765,0,0,1,0,0,0
0,0,1,0.136986301,1,0,0,0,1,0.595631036,0.102686623,1,0,1,0,0,1
0,1,1,0.191780822,1,0,0,0,1,0.018986437,0.029698873,0,0,1,0,1,0
0,1,0,0.712328767,1,0,0,0,0,0.745972582,0.560480238,1,0,1,0,0,0
0,0,0,0.931506849,1,1,1,1,0,0.310767132,0.382434439,1,1,0,0,0,0
0,1,0,0.287671233,1,0,0,0,0,0.3551482,0.129707441,1,0,1,0,0,0
0,1,1,0.219178082,1,1,0,0,0,0.36880487,0.098794114,0,0,0,0,1,0
0,0,0,0.02739726,1,0,0,0,0,0.285534105,0.005255052,1,0,1,0,0,1
0,1,0,0.794520548,1,1,0,0,1,0.430285722,0.41013985,1,1,0,0,1,0
0,1,1,0.808219178,1,0,0,0,1,0.780125465,0.692144411,1,1,0,0,0,1
0,0,0,0.136986301,1,0,0,0,0,0.048945411,0.023132157,0,1,0,0,1,0
0,1,1,0.767123288,1,0,0,0,0,0.033551218,0.135728106,0,0,1,0,1,0
0,0,1,0.01369863,1,0,0,0,1,0.751704391,0.022466997,1,0,0,0,0,0
1,1,0,0.794520548,1,0,1,0,1,0.843489565,0.729824804,0,0,0,0,0,1
0,0,0,0.02739726,1,0,0,0,0,0.305614022,0.025054551,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0.313615527,0.012073481,0,0,1,0,1,0
0,1,0,0.794520548,1,1,0,1,1,0.440008949,0.433747025,0,0,1,0,1,0
0,0,0,0,1,0,0,0,0,0.271406413,0.005180402,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0.752196399,0.011019978,0,0,1,0,0,1
0,1,0,0.493150685,0,0,0,0,0,0.530382827,0.278240907,0,0,0,0,0,1
1,0,0,0.095890411,1,0,0,0,0,0.510007075,0.065978086,0,0,1,0,0,1
1,0,0,0.328767123,1,0,0,0,0,0.701916703,0.263684528,0,0,1,0,0,1
1,1,0,0.219178082,1,0,0,0,0,0.621237394,0.153211792,1,0,0,0,0,0
0,1,0,0.95890411,1,0,0,0,0,0.757819453,0.776376087,0,1,0,1,0,0
1,0,0,0.123287671,1,1,0,0,0,0.420725909,0.0765968,0,0,1,0,0,0
0,1,1,0.917808219,0,0,1,1,0,0.560005692,0.609578841,0,0,1,0,0,0
1,1,0,0.876712329,1,1,1,0,1,0.853874721,0.781367588,1,0,1,0,0,0
0,1,1,0.068493151,1,1,0,0,0,0.339143954,0.040495416,1,0,0,0,1,0
